epoch,27,-,train,||,dice_loss:,0.1524,bce_loss:,0.0525,acc:,0.8463,lr:,0.01911403
epoch,27,-,val,,,||,dice_loss:,0.1571,bce_loss:,0.0369,acc:,0.8422
epoch,28,-,train,||,dice_loss:,0.1523,bce_loss:,0.0524,acc:,0.8464,lr:,0.01904827
epoch,28,-,val,,,||,dice_loss:,0.1566,bce_loss:,0.0329,acc:,0.8442
epoch,29,-,train,||,dice_loss:,0.1519,bce_loss:,0.0523,acc:,0.8468,lr:,0.01898028
epoch,29,-,val,,,||,dice_loss:,0.1552,bce_loss:,0.0335,acc:,0.8449
epoch,30,-,train,||,dice_loss:,0.1516,bce_loss:,0.0522,acc:,0.8471,lr:,0.01891007
epoch,30,-,val,,,||,dice_loss:,0.1573,bce_loss:,0.0321,acc:,0.8430
epoch,31,-,train,||,dice_loss:,0.1515,bce_loss:,0.0521,acc:,0.8471,lr:,0.01883766
epoch,31,-,val,,,||,dice_loss:,0.1535,bce_loss:,0.0342,acc:,0.8462
epoch,32,-,train,||,dice_loss:,0.1512,bce_loss:,0.0520,acc:,0.8474,lr:,0.01876307
epoch,32,-,val,,,||,dice_loss:,0.1547,bce_loss:,0.0330,acc:,0.8458
epoch,33,-,train,||,dice_loss:,0.1510,bce_loss:,0.0519,acc:,0.8475,lr:,0.01868632
epoch,33,-,val,,,||,dice_loss:,0.1557,bce_loss:,0.0345,acc:,0.8451
epoch,34,-,train,||,dice_loss:,0.1509,bce_loss:,0.0518,acc:,0.8477,lr:,0.01860742
epoch,34,-,val,,,||,dice_loss:,0.1553,bce_loss:,0.0330,acc:,0.8445
epoch,35,-,train,||,dice_loss:,0.1509,bce_loss:,0.0518,acc:,0.8477,lr:,0.01852640
epoch,35,-,val,,,||,dice_loss:,0.1552,bce_loss:,0.0333,acc:,0.8457
epoch,36,-,train,||,dice_loss:,0.1504,bce_loss:,0.0516,acc:,0.8481,lr:,0.01844328
epoch,36,-,val,,,||,dice_loss:,0.1533,bce_loss:,0.0345,acc:,0.8455
